"p","t","y","e","d","i","expected_years_saved","expected_years_saved_U","infs","prob_success","benefit","ratio"
0.55,3,7.5,0.5,0.7,5e+05,3.45329882747197,3.81871651868192,142.528125,0.908875,604327.294807595,4240.05644364995
0.55,3,7.5,0.5,0.8,1350000,3.45329882747197,3.81871651868192,142.528125,0.908875,1864781.36683486,13083.6027404055
0.55,3,7.5,0.5,0.8,5e+05,3.45329882747197,3.81871651868192,142.528125,0.908875,690659.765494394,4845.7787927428
0.55,3,7.5,0.5,0.9,1350000,3.45329882747197,3.81871651868192,142.528125,0.908875,2097879.03768922,14719.0530829562
0.55,3,7.5,0.5,0.9,5e+05,3.45329882747197,3.81871651868192,142.528125,0.908875,776992.236181193,5451.50114183564
0.55,3,7.5,0.7,0.1,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,326336.739196101,2445.580543195
0.55,3,7.5,0.7,0.1,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,120865.458961519,905.770571553703
0.55,3,7.5,0.7,0.2,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,652673.478392202,4891.16108639
0.55,3,7.5,0.7,0.2,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,241730.917923038,1811.54114310741
0.55,3,7.5,0.7,0.3,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,979010.217588303,7336.741629585
0.55,3,7.5,0.7,0.3,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,362596.376884557,2717.31171466111
0.55,3,7.5,0.7,0.4,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,1305346.9567844,9782.32217278
0.55,3,7.5,0.7,0.4,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,483461.835846076,3623.08228621481
0.55,3,7.5,0.7,0.5,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,1631683.69598051,12227.902715975
0.55,3,7.5,0.7,0.5,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,604327.294807595,4528.85285776852
0.55,3,7.5,0.7,0.6,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,1958020.43517661,14673.48325917
0.55,3,7.5,0.7,0.6,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,725192.753769114,5434.62342932222
0.55,3,7.5,0.7,0.7,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,2284357.17437271,17119.063802365
0.55,3,7.5,0.7,0.7,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,846058.212730633,6340.39400087592
0.55,3,7.5,0.7,0.8,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,2610693.91356881,19564.64434556
0.55,3,7.5,0.7,0.8,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,966923.671692152,7246.16457242963
0.55,3,7.5,0.7,0.9,1350000,3.45329882747197,3.81871651868192,133.439375,0.908875,2937030.65276491,22010.224888755
0.55,3,7.5,0.7,0.9,5e+05,3.45329882747197,3.81871651868192,133.439375,0.908875,1087789.13065367,8151.93514398333
0.55,3,7.5,0.9,0.1,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,419575.807537844,3374.13509210625
0.55,3,7.5,0.9,0.1,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,155398.447236239,1249.67966374305
0.55,3,7.5,0.9,0.2,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,839151.615075689,6748.2701842125
0.55,3,7.5,0.9,0.2,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,310796.894472477,2499.35932748611
0.55,3,7.5,0.9,0.3,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,1258727.42261353,10122.4052763187
0.55,3,7.5,0.9,0.3,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,466195.341708716,3749.03899122916
0.55,3,7.5,0.9,0.4,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,1678303.23015138,13496.540368425
0.55,3,7.5,0.9,0.4,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,621593.788944955,4998.71865497222
0.55,3,7.5,0.9,0.5,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,2097879.03768922,16870.6754605312
0.55,3,7.5,0.9,0.5,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,776992.236181193,6248.39831871527
0.55,3,7.5,0.9,0.6,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,2517454.84522707,20244.8105526375
0.55,3,7.5,0.9,0.6,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,932390.683417432,7498.07798245833
0.55,3,7.5,0.9,0.7,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,2937030.65276491,23618.9456447437
0.55,3,7.5,0.9,0.7,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,1087789.13065367,8747.75764620138
0.55,3,7.5,0.9,0.8,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,3356606.46030276,26993.08073685
0.55,3,7.5,0.9,0.8,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,1243187.57788991,9997.43730994444
0.55,3,7.5,0.9,0.9,1350000,3.45329882747197,3.81871651868192,124.350625,0.908875,3776182.2678406,30367.2158289562
0.55,3,7.5,0.9,0.9,5e+05,3.45329882747197,3.81871651868192,124.350625,0.908875,1398586.02512615,11247.1169736875
0.55,3,10,0.5,0.1,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,292370.665931726,2051.31910583771
0.55,3,10,0.5,0.1,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,108285.431826565,759.74781697693
0.55,3,10,0.5,0.2,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,584741.331863451,4102.63821167542
0.55,3,10,0.5,0.2,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,216570.86365313,1519.49563395386
0.55,3,10,0.5,0.3,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,877111.997795177,6153.95731751313
0.55,3,10,0.5,0.3,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,324856.295479695,2279.24345093079
0.55,3,10,0.5,0.4,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,1169482.6637269,8205.27642335085
0.55,3,10,0.5,0.4,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,433141.72730626,3038.99126790772
0.55,3,10,0.5,0.5,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,1461853.32965863,10256.5955291886
0.55,3,10,0.5,0.5,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,541427.159132825,3798.73908488465
0.55,3,10,0.5,0.6,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,1754223.99559035,12307.9146350263
0.55,3,10,0.5,0.6,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,649712.59095939,4558.48690186158
0.55,3,10,0.5,0.7,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,2046594.66152208,14359.233740864
0.55,3,10,0.5,0.7,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,757998.022785955,5318.23471883851
0.55,3,10,0.5,0.8,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,2338965.3274538,16410.5528467017
0.55,3,10,0.5,0.8,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,866283.45461252,6077.98253581544
0.55,3,10,0.5,0.9,1350000,4.3314172730626,4.69683496427255,142.528125,0.908875,2631335.99338553,18461.8719525394
0.55,3,10,0.5,0.9,5e+05,4.3314172730626,4.69683496427255,142.528125,0.908875,974568.886439085,6837.73035279237
0.55,3,10,0.7,0.1,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,409318.932304416,3067.45240903905
0.55,3,10,0.7,0.1,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,151599.604557191,1136.09348482928
0.55,3,10,0.7,0.2,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,818637.864608831,6134.90481807811
0.55,3,10,0.7,0.2,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,303199.209114382,2272.18696965856
0.55,3,10,0.7,0.3,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,1227956.79691325,9202.35722711717
0.55,3,10,0.7,0.3,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,454798.813671573,3408.28045448784
0.55,3,10,0.7,0.4,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,1637275.72921766,12269.8096361562
0.55,3,10,0.7,0.4,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,606398.418228764,4544.37393931712
0.55,3,10,0.7,0.5,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,2046594.66152208,15337.2620451953
0.55,3,10,0.7,0.5,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,757998.022785955,5680.4674241464
0.55,3,10,0.7,0.6,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,2455913.59382649,18404.7144542343
0.55,3,10,0.7,0.6,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,909597.627343146,6816.56090897568
0.55,3,10,0.7,0.7,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,2865232.52613091,21472.1668632734
0.55,3,10,0.7,0.7,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,1061197.23190034,7952.65439380496
0.55,3,10,0.7,0.8,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,3274551.45843533,24539.6192723124
0.55,3,10,0.7,0.8,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,1212796.83645753,9088.74787863424
0.55,3,10,0.7,0.9,1350000,4.3314172730626,4.69683496427255,133.439375,0.908875,3683870.39073974,27607.0716813515
0.55,3,10,0.7,0.9,5e+05,4.3314172730626,4.69683496427255,133.439375,0.908875,1364396.44101472,10224.8413634635
0.55,3,10,0.9,0.1,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,526267.198677106,4232.1234708479
0.55,3,10,0.9,0.1,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,194913.777287817,1567.45313735108
0.55,3,10,0.9,0.2,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,1052534.39735421,8464.2469416958
0.55,3,10,0.9,0.2,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,389827.554575634,3134.90627470215
0.55,3,10,0.9,0.3,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,1578801.59603132,12696.3704125437
0.55,3,10,0.9,0.3,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,584741.331863451,4702.35941205323
0.55,3,10,0.9,0.4,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,2105068.79470842,16928.4938833916
0.55,3,10,0.9,0.4,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,779655.109151268,6269.8125494043
0.55,3,10,0.9,0.5,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,2631335.99338553,21160.6173542395
0.55,3,10,0.9,0.5,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,974568.886439085,7837.26568675537
0.55,3,10,0.9,0.6,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,3157603.19206264,25392.7408250874
0.55,3,10,0.9,0.6,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,1169482.6637269,9404.71882410645
0.55,3,10,0.9,0.7,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,3683870.39073974,29624.8642959353
0.55,3,10,0.9,0.7,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,1364396.44101472,10972.1719614575
0.55,3,10,0.9,0.8,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,4210137.58941685,33856.9877667832
0.55,3,10,0.9,0.8,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,1559310.21830254,12539.6250988086
0.55,3,10,0.9,0.9,1350000,4.3314172730626,4.69683496427255,124.350625,0.908875,4736404.78809395,38089.1112376311
0.55,3,10,0.9,0.9,5e+05,4.3314172730626,4.69683496427255,124.350625,0.908875,1754223.99559035,14107.0782361597
0.55,4,2.5,0.5,0.1,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,100328.234887988,667.130783135586
0.55,4,2.5,0.5,0.1,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,37158.6055140695,247.085475235402
0.55,4,2.5,0.5,0.2,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,200656.469775976,1334.26156627117
0.55,4,2.5,0.5,0.2,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,74317.2110281391,494.170950470804
0.55,4,2.5,0.5,0.3,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,300984.704663963,2001.39234940676
0.55,4,2.5,0.5,0.3,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,111475.816542209,741.256425706206
0.55,4,2.5,0.5,0.4,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,401312.939551951,2668.52313254234
0.55,4,2.5,0.5,0.4,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,148634.422056278,988.341900941608
0.55,4,2.5,0.5,0.5,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,501641.174439939,3335.65391567793
0.55,4,2.5,0.5,0.5,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,185793.027570348,1235.42737617701
0.55,4,2.5,0.5,0.6,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,601969.409327926,4002.78469881351
0.55,4,2.5,0.5,0.6,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,222951.633084417,1482.51285141241
0.55,4,2.5,0.5,0.7,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,702297.644215914,4669.9154819491
0.55,4,2.5,0.5,0.7,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,260110.238598487,1729.59832664782
0.55,4,2.5,0.5,0.8,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,802625.879103902,5337.04626508469
0.55,4,2.5,0.5,0.8,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,297268.844112556,1976.68380188322
0.55,4,2.5,0.5,0.9,1350000,1.48634422056278,1.63026902453902,150.38765625,0.95899375,902954.11399189,6004.17704822027
0.55,4,2.5,0.5,0.9,5e+05,1.48634422056278,1.63026902453902,150.38765625,0.95899375,334427.449626626,2223.76927711862
0.55,4,2.5,0.7,0.1,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,140459.528843183,997.598044131541
0.55,4,2.5,0.7,0.1,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,52022.0477196974,369.480757085756
0.55,4,2.5,0.7,0.2,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,280919.057686366,1995.19608826308
0.55,4,2.5,0.7,0.2,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,104044.095439395,738.961514171512
0.55,4,2.5,0.7,0.3,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,421378.586529549,2992.79413239462
0.55,4,2.5,0.7,0.3,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,156066.143159092,1108.44227125727
0.55,4,2.5,0.7,0.4,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,561838.115372731,3990.39217652617
0.55,4,2.5,0.7,0.4,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,208088.190878789,1477.92302834302
0.55,4,2.5,0.7,0.5,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,702297.644215914,4987.99022065771
0.55,4,2.5,0.7,0.5,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,260110.238598487,1847.40378542878
0.55,4,2.5,0.7,0.6,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,842757.173059097,5985.58826478925
0.55,4,2.5,0.7,0.6,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,312132.286318184,2216.88454251454
0.55,4,2.5,0.7,0.7,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,983216.70190228,6983.18630892079
0.55,4,2.5,0.7,0.7,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,364154.334037882,2586.36529960029
0.55,4,2.5,0.7,0.8,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,1123676.23074546,7980.78435305233
0.55,4,2.5,0.7,0.8,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,416176.381757579,2955.84605668605
0.55,4,2.5,0.7,0.9,1350000,1.48634422056278,1.63026902453902,140.79771875,0.95899375,1264135.75958865,8978.38239718387
0.55,4,2.5,0.7,0.9,5e+05,1.48634422056278,1.63026902453902,140.79771875,0.95899375,468198.429477276,3325.3268137718
0.55,4,2.5,0.9,0.1,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,180590.822798378,1376.37281171827
0.55,4,2.5,0.9,0.1,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,66885.4899253252,509.767708043803
0.55,4,2.5,0.9,0.2,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,361181.645596756,2752.74562343654
0.55,4,2.5,0.9,0.2,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,133770.97985065,1019.53541608761
0.55,4,2.5,0.9,0.3,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,541772.468395134,4129.1184351548
0.55,4,2.5,0.9,0.3,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,200656.469775976,1529.30312413141
0.55,4,2.5,0.9,0.4,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,722363.291193512,5505.49124687307
0.55,4,2.5,0.9,0.4,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,267541.959701301,2039.07083217521
0.55,4,2.5,0.9,0.5,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,902954.11399189,6881.86405859134
0.55,4,2.5,0.9,0.5,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,334427.449626626,2548.83854021901
0.55,4,2.5,0.9,0.6,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,1083544.93679027,8258.23687030961
0.55,4,2.5,0.9,0.6,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,401312.939551951,3058.60624826282
0.55,4,2.5,0.9,0.7,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,1264135.75958865,9634.60968202788
0.55,4,2.5,0.9,0.7,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,468198.429477276,3568.37395630662
0.55,4,2.5,0.9,0.8,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,1444726.58238702,11010.9824937461
0.55,4,2.5,0.9,0.8,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,535083.919402601,4078.14166435042
0.55,4,2.5,0.9,0.9,1350000,1.48634422056278,1.63026902453902,131.20778125,0.95899375,1625317.4051854,12387.3553054644
0.55,4,2.5,0.9,0.9,5e+05,1.48634422056278,1.63026902453902,131.20778125,0.95899375,601969.409327927,4587.90937239423
0.55,4,5,0.5,0.1,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,186223.099611333,1238.28713243434
0.55,4,5,0.5,0.1,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,68971.5183745679,458.624863864569
0.55,4,5,0.5,0.2,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,372446.199222666,2476.57426486867
0.55,4,5,0.5,0.2,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,137943.036749136,917.249727729138
0.55,4,5,0.5,0.3,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,558669.298834,3714.86139730301
0.55,4,5,0.5,0.3,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,206914.555123704,1375.87459159371
0.55,4,5,0.5,0.4,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,744892.398445333,4953.14852973735
0.55,4,5,0.5,0.4,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,275886.073498271,1834.49945545828
0.55,4,5,0.5,0.5,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,931115.498056666,6191.43566217168
0.55,4,5,0.5,0.5,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,344857.591872839,2293.12431932285
0.55,4,5,0.5,0.6,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,1117338.597668,7429.72279460602
0.55,4,5,0.5,0.6,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,413829.110247407,2751.74918318741
0.55,4,5,0.5,0.7,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,1303561.69727933,8668.00992704036
0.55,4,5,0.5,0.7,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,482800.628621975,3210.37404705198
0.55,4,5,0.5,0.8,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,1489784.79689067,9906.29705947469
0.55,4,5,0.5,0.8,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,551772.146996543,3668.99891091655
0.55,4,5,0.5,0.9,1350000,2.75886073498271,2.92329869602719,150.38765625,0.95899375,1676007.896502,11144.584191909
0.55,4,5,0.5,0.9,5e+05,2.75886073498271,2.92329869602719,150.38765625,0.95899375,620743.665371111,4127.62377478112
0.55,4,5,0.7,0.1,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,260712.339455866,1851.68013921296
0.55,4,5,0.7,0.1,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,96560.125724395,685.807458967761
0.55,4,5,0.7,0.2,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,521424.678911733,3703.36027842591
0.55,4,5,0.7,0.2,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,193120.25144879,1371.61491793552
0.55,4,5,0.7,0.3,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,782137.0183676,5555.04041763887
0.55,4,5,0.7,0.3,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,289680.377173185,2057.42237690328
0.55,4,5,0.7,0.4,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,1042849.35782347,7406.72055685182
0.55,4,5,0.7,0.4,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,386240.50289758,2743.22983587104
0.55,4,5,0.7,0.5,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,1303561.69727933,9258.40069606477
0.55,4,5,0.7,0.5,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,482800.628621975,3429.0372948388
0.55,4,5,0.7,0.6,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,1564274.0367352,11110.0808352777
0.55,4,5,0.7,0.6,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,579360.75434637,4114.84475380657
0.55,4,5,0.7,0.7,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,1824986.37619107,12961.7609744907
0.55,4,5,0.7,0.7,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,675920.880070765,4800.65221277433
0.55,4,5,0.7,0.8,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,2085698.71564693,14813.4411137036
0.55,4,5,0.7,0.8,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,772481.00579516,5486.45967174209
0.55,4,5,0.7,0.9,1350000,2.75886073498271,2.92329869602719,140.79771875,0.95899375,2346411.0551028,16665.1212529166
0.55,4,5,0.7,0.9,5e+05,2.75886073498271,2.92329869602719,140.79771875,0.95899375,869041.131519555,6172.26713070985
0.55,4,5,0.9,0.1,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,335201.5793004,2554.73856890938
0.55,4,5,0.9,0.1,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,124148.733074222,946.199469966436
0.55,4,5,0.9,0.2,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,670403.1586008,5109.47713781876
0.55,4,5,0.9,0.2,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,248297.466148444,1892.39893993287
0.55,4,5,0.9,0.3,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,1005604.7379012,7664.21570672814
0.55,4,5,0.9,0.3,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,372446.199222667,2838.59840989931
0.55,4,5,0.9,0.4,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,1340806.3172016,10218.9542756375
0.55,4,5,0.9,0.4,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,496594.932296889,3784.79787986575
0.55,4,5,0.9,0.5,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,1676007.896502,12773.6928445469
0.55,4,5,0.9,0.5,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,620743.665371111,4730.99734983218
0.55,4,5,0.9,0.6,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,2011209.4758024,15328.4314134563
0.55,4,5,0.9,0.6,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,744892.398445333,5677.19681979862
0.55,4,5,0.9,0.7,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,2346411.0551028,17883.1699823656
0.55,4,5,0.9,0.7,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,869041.131519555,6623.39628976506
0.55,4,5,0.9,0.8,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,2681612.6344032,20437.908551275
0.55,4,5,0.9,0.8,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,993189.864593777,7569.59575973149
0.55,4,5,0.9,0.9,1350000,2.75886073498271,2.92329869602719,131.20778125,0.95899375,3016814.2137036,22992.6471201844
0.55,4,5,0.9,0.9,5e+05,2.75886073498271,2.92329869602719,131.20778125,0.95899375,1117338.597668,8515.79522969793
0.55,4,7.5,0.5,0.1,1350000,3.85458361992271,4.01902158096719,150.38765625,0.95899375,260184.394344783,1730.09142394147
0.55,4,7.5,0.5,0.1,5e+05,3.85458361992271,4.01902158096719,150.38765625,0.95899375,96364.5904980678,640.774601459804
0.55,4,7.5,0.5,0.2,1350000,3.85458361992271,4.01902158096719,150.38765625,0.95899375,520368.788689566,3460.18284788294
0.55,4,7.5,0.5,0.2,5e+05,3.85458361992271,4.01902158096719,150.38765625,0.95899375,192729.180996136,1281.54920291961
0.55,4,7.5,0.5,0.3,1350000,3.85458361992271,4.01902158096719,150.38765625,0.95899375,780553.183034349,5190.27427182442
0.55,4,7.5,0.5,0.3,5e+05,3.85458361992271,4.01902158096719,150.38765625,0.95899375,289093.771494203,1922.32380437941
0.55,4,7.5,0.5,0.4,1350000,3.85458361992271,4.01902158096719,150.38765625,0.95899375,1040737.57737913,6920.36569576589
0.55,4,7.5,0.5,0.4,5e+05,3.85458361992271,4.01902158096719,150.38765625,0.95899375,385458.361992271,2563.09840583922
0.55,4,7.5,0.5,0.5,1350000,3.85458361992271,4.01902158096719,150.38765625,0.95899375,1300921.97172392,8650.45711970736
0.55,4,7.5,0.5,0.5,5e+05,3.85458361992271,4.01902158096719,150.38765625,0.95899375,481822.952490339,3203.87300729902
0.55,4,7.5,0.5,0.6,1350000,3.85458361992271,4.01902158096719,150.38765625,0.95899375,1561106.3660687,10380.5485436488
0.55,4,7.5,0.5,0.6,5e+05,3.85458361992271,4.01902158096719,150.38765625,0.95899375,578187.542988407,3844.64760875883
0.55,4,7.5,0.5,0.7,1350000,3.85458361992271,4.01902158096719,150.38765625,0.95899375,1821290.76041348,12110.6399675903
0.55,4,7.5,0.5,0.7,5e+05,3.85458361992271,4.01902158096719,150.38765625,0.95899375,674552.133486475,4485.42221021863
0.55,4,7.5,0.5,0.8,1350000,3.85458361992271,4.01902158096719,150.38765625,0.95899375,2081475.15475826,13840.7313915318
